frame,time_s,Kc,target_speed,error_L,error_R,command_L,command_R,left_speed,right_speed,v,w,theta_deg,x,y
234,3.744,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1568,273.43,240.11
237,3.792,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1586,274.37,240.12
240,3.84,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1604,275.31,240.12
243,3.888,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1622,276.25,240.12
246,3.936,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1639,277.19,240.12
249,3.984,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1657,278.13,240.13
252,4.032,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1675,279.07,240.13
255,4.08,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1693,280.01,240.13
258,4.128,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.171,280.96,240.13
261,4.176,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1728,281.9,240.14
264,4.224,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1746,282.84,240.14
267,4.272,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1764,283.78,240.14
270,4.32,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1781,284.72,240.15
273,4.368,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1799,285.66,240.15
276,4.416,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1817,286.6,240.15
279,4.464,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1835,287.54,240.15
282,4.512,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1853,288.48,240.16
285,4.56,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.187,289.42,240.16
288,4.608,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1888,290.36,240.16
291,4.656,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1906,291.3,240.17
294,4.704,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1924,292.24,240.17
297,4.752,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1941,293.18,240.17
300,4.8,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1959,294.12,240.18
303,4.848,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1977,295.06,240.18
306,4.896,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.1995,296.0,240.18
309,4.944,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2012,296.94,240.19
312,4.992,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.203,297.88,240.19
315,5.04,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2048,298.82,240.19
318,5.088,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2066,299.76,240.2
321,5.136,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2083,300.7,240.2
324,5.184,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2101,301.64,240.2
327,5.232,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2119,302.58,240.21
330,5.28,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2137,303.52,240.21
333,5.328,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2154,304.46,240.21
336,5.376,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2172,305.4,240.22
339,5.424,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.219,306.34,240.22
342,5.472,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2208,307.28,240.22
345,5.52,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2225,308.22,240.23
348,5.568,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2243,309.16,240.23
351,5.616,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2261,310.1,240.24
354,5.664,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2279,311.04,240.24
357,5.712,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2296,311.98,240.24
360,5.76,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2314,312.92,240.25
363,5.808,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2332,313.86,240.25
366,5.856,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.235,314.8,240.25
369,5.904,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2368,315.74,240.26
372,5.952,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2385,316.68,240.26
375,6.0,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2403,317.62,240.27
378,6.048,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2421,318.56,240.27
381,6.096,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2439,319.5,240.27
384,6.144,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2456,320.44,240.28
387,6.192,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2474,321.38,240.28
390,6.24,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2492,322.32,240.29
393,6.288,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.251,323.26,240.29
396,6.336,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2527,324.2,240.29
399,6.384,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2545,325.14,240.3
402,6.432,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2563,326.08,240.3
405,6.48,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2581,327.02,240.31
408,6.528,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2598,327.96,240.31
411,6.576,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2616,328.9,240.32
414,6.624,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2634,329.84,240.32
417,6.672,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2652,330.78,240.32
420,6.72,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2669,331.72,240.33
423,6.768,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2687,332.66,240.33
426,6.816,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2705,333.6,240.34
429,6.864,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2723,334.54,240.34
432,6.912,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.274,335.48,240.35
435,6.96,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2758,336.42,240.35
438,7.008,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2776,337.36,240.36
441,7.056,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2794,338.3,240.36
444,7.104,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2811,339.24,240.36
447,7.152,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2829,340.18,240.37
450,7.2,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2847,341.12,240.37
453,7.248,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2865,342.06,240.38
456,7.296,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2883,343.0,240.38
459,7.344,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.29,343.94,240.39
462,7.392,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2918,344.88,240.39
465,7.44,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2936,345.82,240.4
468,7.488,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2954,346.76,240.4
471,7.536,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2971,347.7,240.41
474,7.584,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.2989,348.64,240.41
477,7.632,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3007,349.58,240.42
480,7.68,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3025,350.52,240.42
483,7.728,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3042,351.46,240.43
486,7.776,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.306,352.4,240.43
489,7.824,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3078,353.34,240.44
492,7.872,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3096,354.28,240.44
495,7.92,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3113,355.22,240.45
498,7.968,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3131,356.16,240.45
501,8.016,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3149,357.1,240.46
504,8.064,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3167,358.04,240.46
507,8.112,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3184,358.98,240.47
510,8.16,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3202,359.92,240.47
513,8.208,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.322,360.86,240.48
516,8.256,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3238,361.8,240.48
519,8.304,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3255,362.74,240.49
522,8.352,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3273,363.68,240.49
525,8.4,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3291,364.62,240.5
528,8.448,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3309,365.56,240.51
531,8.496,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3326,366.5,240.51
534,8.544,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3344,367.44,240.52
537,8.592,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3362,368.38,240.52
540,8.64,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.338,369.32,240.53
543,8.688,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3398,370.26,240.53
546,8.736,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3415,371.2,240.54
549,8.784,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3433,372.14,240.54
552,8.832,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3451,373.08,240.55
555,8.88,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3469,374.02,240.56
558,8.928,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3486,374.96,240.56
561,8.976,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3504,375.9,240.57
564,9.024,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3522,376.84,240.57
567,9.072,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.354,377.78,240.58
570,9.12,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3557,378.72,240.58
573,9.168,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3575,379.66,240.59
576,9.216,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3593,380.6,240.6
579,9.264,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3611,381.54,240.6
582,9.312,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3628,382.48,240.61
585,9.36,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3646,383.42,240.61
588,9.408,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3664,384.36,240.62
591,9.456,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3682,385.3,240.63
594,9.504,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3699,386.24,240.63
597,9.552,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3717,387.18,240.64
600,9.6,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3735,388.12,240.64
603,9.648,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3753,389.06,240.65
606,9.696,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.377,390.0,240.66
609,9.744,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3788,390.94,240.66
612,9.792,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3806,391.88,240.67
615,9.84,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3824,392.82,240.68
618,9.888,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3841,393.76,240.68
621,9.936,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3859,394.7,240.69
624,9.984,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3877,395.64,240.69
627,10.032,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3895,396.58,240.7
630,10.08,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3913,397.52,240.71
633,10.128,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.393,398.46,240.71
636,10.176,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3948,399.4,240.72
639,10.224,45.0,20.0,0.4348,0.396,19.5652,17.8218,19.5652,19.604,19.5846,0.0006,0.3966,400.34,240.73
