frame,time_s,Kc,target_speed,error_L,error_R,command_L,command_R,left_speed,right_speed,v,w,theta_deg,x,y
189,3.024,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-2.6771,523.16,231.37
192,3.072,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-2.7137,528.28,231.13
195,3.12,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-2.7503,533.41,230.88
198,3.168,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-2.7869,538.53,230.63
201,3.216,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-2.8235,543.65,230.38
204,3.264,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-2.8601,548.77,230.13
207,3.312,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-2.8967,553.9,229.87
210,3.36,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-2.9332,559.02,229.61
213,3.408,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-2.9698,564.14,229.34
216,3.456,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.0064,569.26,229.07
219,3.504,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.043,574.38,228.8
222,3.552,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.0796,579.51,228.53
225,3.6,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.1162,584.63,228.25
228,3.648,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.1528,589.75,227.97
231,3.696,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.1894,594.87,227.68
234,3.744,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.226,599.99,227.4
237,3.792,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.2626,605.11,227.11
240,3.84,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.2992,610.23,226.81
243,3.888,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.3358,615.35,226.52
246,3.936,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.3724,620.47,226.21
249,3.984,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.409,625.59,225.91
252,4.032,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.4456,630.71,225.6
255,4.08,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.4822,635.83,225.29
258,4.128,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.5188,640.95,224.98
261,4.176,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.5554,646.07,224.66
264,4.224,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.592,651.19,224.34
267,4.272,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.6286,656.31,224.02
270,4.32,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.6652,661.42,223.69
273,4.368,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.7018,666.54,223.36
276,4.416,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.7383,671.66,223.03
279,4.464,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.7749,676.78,222.69
282,4.512,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.8115,681.9,222.35
285,4.56,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.8481,687.01,222.01
288,4.608,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.8847,692.13,221.66
291,4.656,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.9213,697.25,221.31
294,4.704,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.9579,702.36,220.96
297,4.752,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-3.9945,707.48,220.6
300,4.8,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.0311,712.6,220.24
303,4.848,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.0677,717.71,219.88
306,4.896,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.1043,722.83,219.52
309,4.944,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.1409,727.94,219.15
312,4.992,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.1775,733.06,218.77
315,5.04,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.2141,738.17,218.4
318,5.088,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.2507,743.29,218.02
321,5.136,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.2873,748.4,217.64
324,5.184,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.3239,753.52,217.25
327,5.232,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.3605,758.63,216.86
330,5.28,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.3971,763.75,216.47
333,5.328,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.4337,768.86,216.07
336,5.376,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.4703,773.97,215.68
339,5.424,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.5069,779.09,215.27
342,5.472,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.5434,784.2,214.87
345,5.52,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.58,789.31,214.46
348,5.568,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.6166,794.42,214.05
351,5.616,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.6532,799.54,213.63
354,5.664,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.6898,804.65,213.22
357,5.712,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.7264,809.76,212.79
360,5.76,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.763,814.87,212.37
363,5.808,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.7996,819.98,211.94
366,5.856,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.8362,825.09,211.51
369,5.904,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.8728,830.2,211.08
372,5.952,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.9094,835.31,210.64
375,6.0,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.946,840.42,210.2
378,6.048,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-4.9826,845.53,209.75
381,6.096,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-5.0192,850.64,209.3
384,6.144,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-5.0558,855.75,208.85
387,6.192,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-5.0924,860.86,208.4
390,6.24,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-5.129,865.97,207.94
393,6.288,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-5.1656,871.08,207.48
396,6.336,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-5.2022,876.18,207.02
399,6.384,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-5.2388,881.29,206.55
402,6.432,30.0,110.0,2.75,3.5484,82.5,106.4516,107.25,106.4516,106.8508,-0.0133,-5.2754,886.4,206.08
